client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
84c5f2bc1ae04bb73a180aefb7138048c289abe3fec7b17bc8a496c4d8f8c4919e68dac7a6720c2fa7d9f296b4f04052c659c20be8af56852c77b85fbc3c75da	common_voice_ba_43228165.mp3	1285c398732c8528910378c6609626f3e7f968118f13cfb9bd35f67ed25f9e01	Хәкимә инә.		1	1					ba	
84c5f2bc1ae04bb73a180aefb7138048c289abe3fec7b17bc8a496c4d8f8c4919e68dac7a6720c2fa7d9f296b4f04052c659c20be8af56852c77b85fbc3c75da	common_voice_ba_43228173.mp3	1508362b75eb32d68f5ca12ad700b09c832ee832001518849bd0b8ed7f247e2f	Франциялағы ҡала.		1	1					ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43305502.mp3	15f1ec4e579a276bd2d4cf7f219063c7d91819dbd023a4943569ef84792497b9	Унан бигерәк, Фредтың директор менән бәхәскә инеп китеүенән ҡурҡып, шулай һөйләшеүгә һыу өҫтәйем.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43305504.mp3	165573a150336b5de4a1209ed3f970cae2c2a35f70b14c3d9f6fb19854bf57f1	Ана, ошоларҙың барыһына ла исем бирҙем!		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43305538.mp3	14b5fbe3a1d94e0971244abb55a60a9283092efa6b791852fc841b079bbfd032	Быны башҡа илдәрҙең миҫалы ла иҫбатлай.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43305539.mp3	15d51be9020e5d3bb0f00cfab43e7ceec21f244d5fbe1a95047f3fa820069726	Был юлдарҙың авторы — күренекле әҙибә Гөлнур Яҡупова.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43305540.mp3	148b7071b08599a2b0ec0888221be71ba2c7c875f990fed3f47759254ecb0361	Һин мине маңҡа тип төкөрмәй тор әле, мин Сулаҡ түгел.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43305541.mp3	41a87f467d82c3b51ada49888d4d8022200054323ab9fef13579eff55de45f47	Иртәгә сығаңмы?		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43387842.mp3	138f7de5fc566b44ef129173413244a763969621daab91449b530b7f01835641	Николас Мадуроға маршрутын үҙгәртергә тура килә.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43387844.mp3	164d43d51147a54893816c732fc9b0b532af164714df0737f6e8e6d314197602	Ә инде диңгеҙгә сыҡҡас күргәндәрем бөтә пландарымды селпәрәмә килтерҙе.		1	1	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43387845.mp3	15e297e293f286674e4bb6b1a314912d466f8a19057b94779f8b0eb777fe2d71	Исмаһам, һин бәйләнмә!		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43387846.mp3	166d47e0ca9922d3c90c8041070956847da923be048be1b00d0ec72447b2facb	Скульпторҙы таптым инде.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43387847.mp3	16f3fa694c9d1129f310e2573aa79bff1c90f85fac7e3ada5ea1011044c1ab99	Ярай, шуның өсөн генә.		1	0	thirties				ba	
00214a243f1e5658b47021c6d89c0de3182f77323ce7836c18de2a9e11cd896c237d6c4cf96400ca04d5649f655de15e37cfb7b7a41b13b0afcaf67fe6df5654	common_voice_ba_43387848.mp3	15fde68bde0755deaa1bbdfeaf00b6129e15f1e1a662b870e00c5e9ee98f04b1	Ә яралы кеше бер ҡолдоң ҡулына ҡоланы.		0	1	thirties				ba	
