client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861501.mp3	01f88e277abc2af812f496b10f0428700ea846079a0c95e3580c628d455d5d8f	Rastet e anulimit të detyrimit doganor.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861503.mp3	04354acf47e028229e07d6c589476d62c909748e116872ac55c0f38d03fa099a	Sipërfaqja minimale për themelimin e vendgjuetive.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861504.mp3	03529c290c47505e4b5f185f829e1f9241ea20d913193450731fcf0639aa18d7	Masën që nuk janë në kundërshtim me këtë ligj.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861505.mp3	00cfb147d934c63c21fe92eef5edcbae848e57efcdb03b1776516429b96ba7e5	Programeve shumëvjeçare të zbatuara nën menaxhimin indirekt, t'i monitorojë edhe.	history_law_government	3	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861506.mp3	0413158af143d55667d786d26d381f785141c9ecce114e287f14b3f224bade7d	Bashkëpunimi dhe koordinimi i organeve të administratës shtetërore në mes veti.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861512.mp3	030d4ba145b18ab5108d4996ccb697788e8fd07fb990b8f3fd8f51cf372c4b78	Plagët e mia janë të fëlliqura dhe të qelbëzuara nga marrëzia ime.	general	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861513.mp3	015fbc9425efe6d4e9b8bf6422db657a3255071ee8ba26371f212c4f26fbca24	Personi fizik i vendit- qytetar i Republikës së Kosovës, taksa pagues i rregullt tatimor.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861514.mp3	026c3ed22422f9ca5302b4e95bf834ea94ac1fda25f16f5cb497bdcd728e68c0	Drejtimi Kredisë tek Agjensioni që bën ekzekutimin e projektit Pagesa.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861515.mp3	032635b94989c6d181f90eb506828f9c4f94dabe1afe884dc15f57077cac3a97	Procedurat zhvillohen sipas ligjit në fuqi në kohën e fillimit të procedurës.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861516.mp3	03d143db7c01e984c5681a16da27433a79c78312dea03294d3e5955a76e0d286	Hartimi i disa projekteve infrastrukturore ne fshatrat e Prishtines	general	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861517.mp3	02078f43703acf23044cfdbbfa03427d6a45592611f8039bc0f10d6835572b7b	Qeveria e Republikës së Kosovës përcakton përgjegjësitë dhe përbërjen e këtij Këshilli.	history_law_government	2	0	thirties	female_feminine			sq	
8667ea3098be611b53f627f865a2b8ddff14f88d7ae72ae0499beb44790b452ee6e86d10209e5b5667586d236a2658487016b105130aa443228c93cb84f8d6a6	common_voice_sq_40861518.mp3	0070a71ac2b3c58c66f0c49b6261342bd9ef8cc28b65008380ddb5ad37ce400c	Furnizim me karburante për nevoja te akk-së	general	2	0	thirties	female_feminine			sq	
