client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
ede2e8315ab6036bff6f7600c09cf100646059f433d6d6bdc7dc67b5ed17c1f6445ed44b972e965ae7c2e0959a98936cf56806e7a2c9e5acb3cd6ddd76a414c1	common_voice_sq_37791597.mp3	07430738cf9f0740727b72c909092950a12bbe14c02997e8afa7c4c3c2261770	taksi		0	4			fluent		sq	
5eebd694eccb170fa5c2d1811697e6ef1c40f73e22899b73a769c7585c53f3ff4f8ead1bbae1687d5d8eba78a9419adcb9e7d7d4d0b510f1911b51be578d312c	common_voice_sq_37803778.mp3	0466fe3736bdefac303013b9dc0d410ced4a28802cbcd6e17c24330f3fbd952d	dhjetë		0	2	thirties	male_masculine			sq	
5eebd694eccb170fa5c2d1811697e6ef1c40f73e22899b73a769c7585c53f3ff4f8ead1bbae1687d5d8eba78a9419adcb9e7d7d4d0b510f1911b51be578d312c	common_voice_sq_37803780.mp3	36fb743de3dc00fd4eac177933ac5d418909dc1dd76f8277eece03e541d2f09b	Për mungesën e deputetes Besa Gaxherri, e propozon deputetin Veton Berishën.		0	2	thirties	male_masculine			sq	
0a1ebf3c1295d0ca844585f3500666e0597a919b7d24af0c5e9d6322427af382437e7010a157623213c69e527e20b98c2435ef45bc1c2cf096bc6325aecd8531	common_voice_sq_37852521.mp3	499bdbf9460f77ab66a20385ca738a8691e3415477a7584a44cd781f68ab9837	Bankat europiane njoftohet se i kanë mirëpritur rregullat e propozuara.		0	4	twenties	male_masculine	Central Albanian		sq	
0a1ebf3c1295d0ca844585f3500666e0597a919b7d24af0c5e9d6322427af382437e7010a157623213c69e527e20b98c2435ef45bc1c2cf096bc6325aecd8531	common_voice_sq_37852522.mp3	109cb3547e21e3ba4b9a4a9c8ead9cfe5e541b7d261d68d6274f12d55a37b3ac	"Kjo është një histori artistike me karaktere të trilluar," këmbëngul Sambrakos.		0	4	twenties	male_masculine	Central Albanian		sq	
0a1ebf3c1295d0ca844585f3500666e0597a919b7d24af0c5e9d6322427af382437e7010a157623213c69e527e20b98c2435ef45bc1c2cf096bc6325aecd8531	common_voice_sq_37852526.mp3	2d97d45b975798ba538e3f69d4da0f9b17cf69b0aa238dd74d3bad093c0442a8	Por Rusia mbetet dyshuese.		0	4	twenties	male_masculine	Central Albanian		sq	
0a1ebf3c1295d0ca844585f3500666e0597a919b7d24af0c5e9d6322427af382437e7010a157623213c69e527e20b98c2435ef45bc1c2cf096bc6325aecd8531	common_voice_sq_37852528.mp3	4c10bc5cfda0260f90f1d650d2c2b66d0fbcf4b2949ff484be00f451e05ed1a0	Terim zuri vendin e shtatë në renditje.		0	4	twenties	male_masculine	Central Albanian		sq	
0a1ebf3c1295d0ca844585f3500666e0597a919b7d24af0c5e9d6322427af382437e7010a157623213c69e527e20b98c2435ef45bc1c2cf096bc6325aecd8531	common_voice_sq_37852530.mp3	50a60a0b54b1c94919fa9ba90aa115172274d4d6f4e2d334c53763a4ae8f9454	Kosova shpalli pavarësinë në shkurt.		0	4	twenties	male_masculine	Central Albanian		sq	
0a1ebf3c1295d0ca844585f3500666e0597a919b7d24af0c5e9d6322427af382437e7010a157623213c69e527e20b98c2435ef45bc1c2cf096bc6325aecd8531	common_voice_sq_37852532.mp3	3e4112518685ef53979c08fc23516d77aa3294f1786eedb233e3a6db2c8bc0c7	Ai dëgjoi nga afër tregimet, nevojat, sfidat, sukseset dhe dëshirat e tyre.		0	4	twenties	male_masculine	Central Albanian		sq	
0358ead0bbe5569ac995d229530e888aa89db441112ce6e64fffa6de9c2b653c810eb17232181a916cb2e9f7fc80d1471ae711251a81ea48b703c6fa5708b064	common_voice_sq_38289541.mp3	53958a5bbdeaf2cdb819171750fafae816b1f475e6c5a4126418301198d4dbca	Ne, si Qeveri, kemi marrë përsipër obligimet që parasheh Konventa e Stambolli.		0	2			Dialekt shqipe standarte		sq	
0358ead0bbe5569ac995d229530e888aa89db441112ce6e64fffa6de9c2b653c810eb17232181a916cb2e9f7fc80d1471ae711251a81ea48b703c6fa5708b064	common_voice_sq_38289542.mp3	52542995808e5ad74589c5a9c83c6f2eecef7a132e4381ae9ec27ccc50e2fc8d	Janë pak, por problemi është i madh.		0	2			Dialekt shqipe standarte		sq	
