client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
0178edbdef7b29b0151f3fd7729bab573b5fa6c3c86676e3a875a2354ba3cd4516fc3c29f88d8ed40cc0064a6d9e2a9fdcdde19a8b0719207cecd6d67dd80f0b	common_voice_eu_39733351.mp3	737272ba22ba9e38ff1bda16850b9d821c62e7fd03ca8673e0eb875f1f44994a	Alderdi liberal-demokratak bere kanpainarekin jarraitu zuen atzo.		2	0					eu	
01ca8d231f8de598b35db0ef095f73ae893f6544275ea78dfd16b6ef491617571f4bffac67fe0ab9516dd657e08db2440112276c3c15884a3065063921e6063e	common_voice_eu_39610833.mp3	bc639ebf1276cceee8b44bbe40447f7a5392e7ef787e0c34b778002519b4d78e	Aldaketa hori ordenatua ala kaotikoa izango den, gure esku dago.		2	0			Mendebalekoa (Araka, Bizkaia, Gipuzkoako mendebaleko herri batzuk)		eu	
036194b3074753f4829e5f23cef28fb2c833bac872d57d4b6871cbc91a926d0c043bb3964a6211f0b1eb0f2f3c5e3509f74d3d334f09ad7b1055217a60cc4a2e	common_voice_eu_39971448.mp3	f3fbf207cdbc44bee68d1f59caee6fa0b84757631e128c5572dec44aa383b292	Zer egiten du hiztegiak idazten dituen gizon batek aisialditan?		2	1					eu	
03fb08f07dd78d9a5c9977465fa9c97aba41a80454c0243854be31b97dfb8f90c4625ae8232a853b913c9c1c5162707410e4a7b15dbff5c46bc4c89809915485	common_voice_eu_40031488.mp3	f6f24bc18a31f449ab4c266aaa75cc83afd101319c4ca17f687fda736f1cbe09	Psikologian eta filologian lizentziaduna da.		2	0					eu	
041ff44587a1ba746d45f2d9c25e80593f374867ec5dbd05012590b397d88fb3d7bad2f82ebd346511a4559b3f347281cc668b6f8fe17034199b55f6249734f2	common_voice_eu_39741928.mp3	d834f5a87b20dc41f4f8b422743bfc19eda6a615f2dbf84dbbf687fa774a489d	Estropada ona egin dute eta denboraldiko euren aurreneko garaipena eskuratu dute.		2	0					eu	
04491dc7b2c2c558d4673a38ad7142e77ce84ed2ce05e57ae22ff5b3f691336769e8ff5d513a3bbefa28bbcd7b61afa329b577db741b4000d9ff36a74b210e3a	common_voice_eu_39604060.mp3	ba173b3860405a193f0c51cb067b7571a64e48447580974e5d282f2169e115e2	Egun, administratiboki, probintzia horiek Andaluziako autonomia erkidegoan sartuta daude.		3	0					eu	
048409ebe23bd6eda215d2c34b6f31dde739c4bf358eb0c7ad03f47573137212e693d31ac1054d59b82ca9462d94f1e472b50f8ad74bfa7003604372c2107ea6	common_voice_eu_39931340.mp3	e8a666e29b843037acf242d47423ef28803e7ed20fb89a863b3be9ea9c81b92d	Alabaina, bat-batean ekaitz batek itsasontzia jo eta hondoratu zen.		2	0					eu	
04f20e141facb9d66ec481479649e3dd9b5d34bd496ad53aab8e3403d06e69521a62fd4a09f347b01a2a377ec3179408673e449678a801441626bb6892987b75	common_voice_eu_39955785.mp3	eeb580fec4f2f16bbe8db429862da6962b663f79f828412aea3dc59998fdf24e	Landaretza joria eta oparoa da.		2	0					eu	
0533c22d11ed3cccf2def88fecdfc62fff85054c85ba1030fabe9f265db6b0fea6de7da6e8b9453f034b202d9768069b49eb610c1553570b464510bfcca23152	common_voice_eu_39650215.mp3	c74233755f1a425419021016a29abdc0cd0aa95780baea154efbe1bfc6d7a8cd	Hainbeste erlaxatu ziren, ezen sua itzali egin zitzaiela goizaldean.		4	0					eu	
0543c8a54a8a74bca66c68b9fddfe0fe6546f9814483b637300fd1aa0c459087612aec86110f55117e6e48b4fd527d8dbd7166546c93df128d877cf52e688db8	common_voice_eu_39962561.mp3	f0de86673b125ae5ecdd5a74f542fca2d9e2751f54b67742d493913daff6cb60	Urtarrila hasieran izandako bi pintaden berri bai.		2	0			Mendebalekoa (Araka, Bizkaia, Gipuzkoako mendebaleko herri batzuk)		eu	
